Source File Name = 

Memory Chunck Size = 1024

348,2.94,132
349,2.93,107
350,2.93,129
351,2.92,138
352,2.91,110
353,2.90,116
354,2.89,121
355,2.88,130
356,2.88,112
357,2.87,114
358,2.86,116
359,2.85,118
360,2.84,126
361,2.84,115
362,2.83,120
363,2.82,114
364,2.81,120
365,2.81,125
366,2.80,143
367,2.79,130
368,2.78,131
369,2.78,137
370,2.77,116
371,2.76,140
372,2.75,124
373,2.75,120
374,2.74,133
375,2.73,146
376,2.72,159
377,2.72,130
378,2.71,145
379,2.70,142
380,2.69,159
381,2.69,139
382,2.68,176
383,2.67,170
384,2.67,145
385,2.66,156
386,2.65,159
387,2.65,176
388,2.64,159
389,2.63,186
390,2.63,158
391,2.62,157
392,2.61,172
393,2.61,191
394,2.60,170
395,2.59,171
396,2.59,190
397,2.58,197
398,2.57,161
399,2.57,181
400,2.56,181
401,2.55,161
402,2.55,193
403,2.54,180
404,2.53,166
405,2.53,177
406,2.52,187
407,2.52,177
408,2.51,189
409,2.50,170
410,2.50,180
411,2.49,180
412,2.49,198
413,2.48,203
414,2.47,186
415,2.47,190
416,2.46,183
417,2.46,219
418,2.45,192
419,2.44,186
420,2.44,201
421,2.43,189
422,2.43,197
423,2.42,183
424,2.42,192
425,2.41,207
426,2.40,199
427,2.40,179
428,2.39,205
429,2.39,218
430,2.38,223
431,2.38,203
432,2.37,220
433,2.36,197
434,2.36,209
435,2.35,218
436,2.35,199
437,2.34,215
438,2.34,217
439,2.33,225
440,2.33,260
441,2.32,223
442,2.32,204
443,2.31,248
444,2.31,230
445,2.30,218
446,2.30,223
447,2.29,229
448,2.29,207
449,2.28,241
450,2.28,258
451,2.27,210
452,2.27,241
453,2.26,258
454,2.26,248
455,2.25,256
456,2.25,266
457,2.24,284
458,2.24,269
459,2.23,258
460,2.23,269
461,2.22,278
462,2.22,306
463,2.21,289
464,2.21,272
465,2.20,265
466,2.20,317
467,2.19,302
468,2.19,283
469,2.18,273
470,2.18,299
471,2.17,303
472,2.17,305
473,2.16,288
474,2.16,310
475,2.16,308
476,2.15,311
477,2.15,320
478,2.14,301
479,2.14,285
480,2.13,290
481,2.13,305
482,2.12,307
483,2.12,330
484,2.12,356
485,2.11,310
486,2.11,283
487,2.10,316
488,2.10,332
489,2.09,339
490,2.09,330
491,2.09,319
492,2.08,308
493,2.08,329
494,2.07,280
495,2.07,300
496,2.06,340
497,2.06,319
498,2.06,305
499,2.05,301
500,2.05,298
501,2.04,318
502,2.04,302
503,2.04,321
504,2.03,352
505,2.03,311
506,2.02,324
507,2.02,343
508,2.02,344
509,2.01,354
510,2.01,344
511,2.00,342
512,2.00,349
513,2.00,350
514,1.99,370
515,1.99,338
516,1.98,348
517,1.98,330
518,1.98,360
519,1.97,325
520,1.97,369
521,1.97,346
522,1.96,346
523,1.96,346
524,1.95,353
525,1.95,335
526,1.95,345
527,1.94,368
528,1.94,339
529,1.94,372
530,1.93,357
531,1.93,343
532,1.92,358
533,1.92,380
534,1.92,333
535,1.91,357
536,1.91,335
537,1.91,367
538,1.90,380
539,1.90,383
540,1.90,440
541,1.89,382
542,1.89,342
543,1.89,382
544,1.88,389
545,1.88,358
546,1.88,357
547,1.87,341
548,1.87,398
549,1.87,392
550,1.86,339
551,1.86,417
552,1.86,406
553,1.85,364
554,1.85,414
555,1.85,391
556,1.84,388
557,1.84,398
558,1.84,388
559,1.83,426
560,1.83,415
561,1.83,369
562,1.82,361
563,1.82,390
564,1.82,405
565,1.81,397
566,1.81,460
567,1.81,377
568,1.80,434
569,1.80,443
570,1.80,438
571,1.79,446
572,1.79,432
573,1.79,431
574,1.78,448
575,1.78,418
576,1.78,455
577,1.77,456
578,1.77,472
579,1.77,447
580,1.77,506
581,1.76,450
582,1.76,468
583,1.76,473
584,1.75,489
585,1.75,531
586,1.75,557
587,1.74,475
588,1.74,501
589,1.74,523
590,1.74,489
591,1.73,499
592,1.73,532
593,1.73,540
594,1.72,514
595,1.72,524
596,1.72,559
597,1.72,512
598,1.71,525
599,1.71,558
600,1.71,600
601,1.70,561
602,1.70,553
603,1.70,562
604,1.70,569
605,1.69,600
606,1.69,618
607,1.69,587
608,1.68,646
609,1.68,653
610,1.68,590
611,1.68,621
612,1.67,593
613,1.67,629
614,1.67,578
615,1.67,617
616,1.66,651
617,1.66,656
618,1.66,687
619,1.65,649
620,1.65,669
621,1.65,640
622,1.65,668
623,1.64,675
624,1.64,697
625,1.64,701
626,1.64,648
627,1.63,698
628,1.63,768
629,1.63,753
630,1.63,732
631,1.62,713
632,1.62,732
633,1.62,727
634,1.62,787
635,1.61,763
636,1.61,798
637,1.61,756
638,1.61,824
639,1.60,810
640,1.60,752
641,1.60,789
642,1.60,739
643,1.59,761
644,1.59,868
645,1.59,767
646,1.59,776
647,1.58,856
648,1.58,850
649,1.58,811
650,1.58,826
651,1.57,858
652,1.57,873
653,1.57,877
654,1.57,877
655,1.56,896
656,1.56,944
657,1.56,883
658,1.56,861
659,1.55,962
660,1.55,935
661,1.55,958
662,1.55,973
663,1.54,959
664,1.54,970
665,1.54,960
666,1.54,964
667,1.54,960
668,1.53,1046
669,1.53,1039
670,1.53,1017
671,1.53,1060
672,1.52,1010
673,1.52,1092
674,1.52,1119
675,1.52,1096
676,1.51,1158
677,1.51,1240
678,1.51,1161
679,1.51,1211
680,1.51,1273
681,1.50,1280
682,1.50,1279
683,1.50,1271
684,1.50,1244
685,1.49,1375
686,1.49,1416
687,1.49,1436
688,1.49,1467
689,1.49,1517
690,1.48,1535
691,1.48,1611
692,1.48,1612
693,1.48,1678
694,1.48,1697
695,1.47,1795
696,1.47,1895
697,1.47,1892
698,1.47,1903
699,1.46,1968
700,1.46,1975
701,1.46,2099
702,1.46,2061
703,1.46,2232
704,1.45,2260
705,1.45,2204
706,1.45,2355
707,1.45,2363
708,1.45,2465
709,1.44,2496
710,1.44,2574
711,1.44,2581
712,1.44,2618
713,1.44,2653
714,1.43,2644
715,1.43,2858
716,1.43,2902
717,1.43,3083
718,1.43,3068
719,1.42,3086
720,1.42,3107
721,1.42,3159
722,1.42,3260
723,1.42,3211
724,1.41,3162
725,1.41,3123
726,1.41,3067
727,1.41,3097
728,1.41,3056
729,1.40,2972
730,1.40,2814
731,1.40,2865
732,1.40,2721
733,1.40,2681
734,1.40,2563
735,1.39,2594
736,1.39,2556
737,1.39,2620
738,1.39,2591
739,1.39,2444
740,1.38,2497
741,1.38,2557
742,1.38,2485
743,1.38,2575
744,1.38,2515
745,1.37,2447
746,1.37,2578
747,1.37,2552
748,1.37,2656
749,1.37,2574
750,1.37,2704
751,1.36,2697
752,1.36,2769
753,1.36,2803
754,1.36,2876
755,1.36,2835
756,1.35,2895
757,1.35,2851
758,1.35,2928
759,1.35,3078
760,1.35,2984
761,1.35,3063
762,1.34,3121
763,1.34,3111
764,1.34,3099
765,1.34,3118
766,1.34,3103
767,1.34,3226
768,1.33,3302
769,1.33,3300
770,1.33,3281
771,1.33,3225
772,1.33,3137
773,1.32,3296
774,1.32,3361
775,1.32,3336
776,1.32,3433
777,1.32,3359
778,1.32,3510
779,1.31,3501
780,1.31,3430
781,1.31,3527
782,1.31,3622
783,1.31,3691
784,1.31,3657
785,1.30,3616
786,1.30,3824
787,1.30,3741
788,1.30,3791
789,1.30,3670
790,1.30,3755
791,1.29,3874
792,1.29,3833
