Source File Name = 

Memory Chunck Size = 512

271,1.89,501,1775
272,1.88,506,1815
273,1.88,507,1834
274,1.87,482,1780
275,1.86,477,1835
276,1.86,503,1908
277,1.85,467,1811
278,1.84,482,1770
279,1.84,503,1768
280,1.83,510,1784
281,1.82,562,1764
282,1.82,526,1762
283,1.81,540,1759
284,1.80,565,1862
285,1.80,572,1794
286,1.79,612,1856
287,1.78,618,1800
288,1.78,653,1842
289,1.77,670,1931
290,1.77,717,1898
291,1.76,744,1931
292,1.75,787,2028
293,1.75,850,2023
294,1.74,865,1968
295,1.74,872,2015
296,1.73,982,2118
297,1.72,1004,2145
298,1.72,1000,2174
299,1.71,1088,2177
300,1.71,1032,2240
301,1.70,1161,2286
302,1.70,1126,2273
303,1.69,1127,2243
304,1.68,1170,2288
305,1.68,1289,2374
306,1.67,1192,2376
307,1.67,1207,2415
308,1.66,1207,2513
309,1.66,1207,2434
310,1.65,1233,2476
311,1.65,1159,2484
312,1.64,1241,2527
313,1.64,1219,2446
314,1.63,1170,2532
315,1.63,1134,2489
316,1.62,1202,2320
317,1.62,1178,2391
318,1.61,1157,2338
319,1.61,1204,2310
320,1.60,1170,2278
321,1.60,1139,2124
322,1.59,1150,1916
323,1.59,1136,1886
324,1.58,1119,1801
325,1.58,1122,1701
326,1.57,1088,1610
327,1.57,1065,1608
328,1.56,1052,1436
329,1.56,1107,1284
330,1.55,1122,1187
331,1.55,1107,1109
332,1.54,1138,1040
333,1.54,1140,919
334,1.53,1156,864
335,1.53,1194,793
336,1.52,1186,728
337,1.52,1234,717
338,1.51,1230,734
339,1.51,1330,716
340,1.51,1333,712
341,1.50,1287,650
342,1.50,1365,685
343,1.49,1372,587
344,1.49,1417,616
345,1.48,1434,578
346,1.48,1434,574
347,1.48,1350,505
348,1.47,1313,505
349,1.47,1479,476
350,1.46,1407,499
351,1.46,1418,441
352,1.45,1426,427
353,1.45,1402,499
354,1.45,1430,469
355,1.44,1455,456
356,1.44,1496,427
357,1.43,1448,490
358,1.43,1427,483
359,1.43,1450,451
360,1.42,1385,480
361,1.42,1418,546
362,1.41,1339,531
363,1.41,1477,488
364,1.41,1462,470
365,1.40,1451,476
366,1.40,1436,548
367,1.40,1418,539
368,1.39,1473,515
369,1.39,1413,538
370,1.38,1392,534
371,1.38,1461,549
372,1.38,1404,608
373,1.37,1426,546
374,1.37,1455,601
375,1.37,1452,554
376,1.36,1391,580
377,1.36,1390,637
378,1.35,1469,581
379,1.35,1388,582
380,1.35,1330,611
381,1.34,1325,636
382,1.34,1357,594
383,1.34,1367,675
384,1.33,1315,644
385,1.33,1243,610
386,1.33,1301,645
387,1.32,1327,643
388,1.32,1284,662
389,1.32,1351,653
390,1.31,1232,639
391,1.31,1318,627
392,1.31,1359,652
393,1.30,1276,716
394,1.30,1275,640
395,1.30,1251,650
396,1.29,1365,670
397,1.29,1334,654
398,1.29,1312,619
399,1.28,1305,612
400,1.28,1293,583
401,1.28,1303,690
402,1.27,1342,664
403,1.27,1295,588
404,1.27,1304,636
405,1.26,1315,625
406,1.26,1315,647
407,1.26,1283,603
408,1.25,1292,696
409,1.25,1334,607
410,1.25,1358,683
411,1.25,1258,633
412,1.24,1359,603
413,1.24,1307,643
414,1.24,1267,626
415,1.23,1325,654
416,1.23,1301,599
417,1.23,1278,600
418,1.22,1320,640
419,1.22,1268,645
420,1.22,1254,599
421,1.22,1238,626
422,1.21,1271,629
423,1.21,1257,599
424,1.21,1227,597
425,1.20,1223,574
426,1.20,1192,601
427,1.20,1119,541
428,1.20,1122,558
429,1.19,1103,613
430,1.19,1056,592
431,1.19,1027,621
432,1.19,1039,554
433,1.18,1024,557
434,1.18,952,607
435,1.18,958,619
436,1.17,904,632
437,1.17,833,642
438,1.17,864,624
439,1.17,854,643
440,1.16,789,695
441,1.16,790,637
442,1.16,783,707
443,1.16,773,649
444,1.15,738,644
445,1.15,692,654
446,1.15,741,686
447,1.15,742,679
448,1.14,700,709
449,1.14,670,671
450,1.14,703,651
451,1.14,682,692
452,1.13,656,722
453,1.13,683,731
454,1.13,656,705
455,1.13,643,750
456,1.12,717,765
457,1.12,724,777
458,1.12,742,850
459,1.12,791,898
460,1.11,805,940
461,1.11,798,943
462,1.11,835,1002
463,1.11,806,1029
464,1.10,859,1133
465,1.10,919,1159
466,1.10,938,1149
467,1.10,978,1178
468,1.09,941,1229
469,1.09,982,1255
470,1.09,1100,1208
471,1.09,1105,1096
472,1.08,1191,1107
473,1.08,1278,1024
474,1.08,1260,929
475,1.08,1359,764
476,1.08,1381,679
477,1.07,1436,606
478,1.07,1459,462
479,1.07,1279,387
480,1.07,1270,373
481,1.06,1207,332
482,1.06,1052,313
483,1.06,1015,331
484,1.06,980,338
485,1.06,937,338
486,1.05,898,343
487,1.05,870,373
488,1.05,937,427
489,1.05,882,407
490,1.04,914,429
491,1.04,877,475
492,1.04,843,486
493,1.04,839,514
494,1.04,908,525
495,1.03,901,544
496,1.03,927,583
497,1.03,901,553
498,1.03,933,539
499,1.03,888,547
500,1.02,843,518
501,1.02,856,530
502,1.02,897,523
503,1.02,810,468
504,1.02,792,470
505,1.01,704,408
506,1.01,650,391
507,1.01,596,293
508,1.01,580,320
509,1.01,500,271
510,1.00,435,239
511,1.00,360,194
512,1.00,333,211
513,1.00,306,183
514,1.00,237,155
515,0.99,224,130
516,0.99,183,101
517,0.99,144,104
518,0.99,108,75
519,0.99,112,76
520,0.98,94,64
521,0.98,60,41
522,0.98,0,0
523,0.98,10273,9577
524,0.98,0,0
525,0.98,0,0
526,0.97,0,0
527,0.97,0,0

Compression ratio static Huffman = 1.63 dynamic Huffman = 1.81

